gene,rank,weighted_lfc,direction_consistency
PTRH2,1182,0.25382169242665,1
TDP1,1183,0.0158150436711453,0.666666666666667
RGS14,1184,0.248947407203168,1
DHTKD1,1185,-0.0525012292777961,0.666666666666667
DHCR7,1186,0.23726788329205,0.666666666666667
PDZK1,1187,0.74317161039054,0.666666666666667
GLYCTK,1188,0.0864014266705953,0.666666666666667
AR,1189,-0.1137570486428,0.666666666666667
YWHAG,1190,0.404099732689054,1
RAB22A,1191,-0.187383440401419,0.666666666666667
GFPT1,1192,0.207570270854437,0.666666666666667
SPATA18,1193,-0.164687518365588,0.666666666666667
TRPV4,1194,-0.213386705860861,0.666666666666667
MASP1,1195,0.289108455304548,0.666666666666667
SUMF1,1196,-0.29024618707192,0.666666666666667
POLR1C,1197,0.167886958908535,1
MAP7,1198,-0.107824606870519,0.666666666666667
GRAMD1C,1199,-0.283786861937093,0.666666666666667
FAM20C,1200,0.115038172107154,0.666666666666667
ENPP6,1201,0.453816457471017,0.666666666666667
UNC13B,1202,-0.0705537094971668,0.666666666666667
TM7SF3,1203,-0.259800417292809,0.666666666666667
CCDC34,1204,-0.176818455081051,1
MAGEF1,1205,-0.261291165162924,1
NDUFB5,1206,-0.162897011840712,0.666666666666667
GGT6,1207,-0.351923989282938,0.666666666666667
CHD1,1208,0.247972340182183,1
CAV1,1209,-0.378036827135557,1
GTF2H5,1210,-0.186088947380496,1
YPEL1,1211,-0.127347295639124,1
NEK6,1212,0.697937400412611,1
USP46,1213,-0.259386113871687,1
CTSA,1214,0.539967134498414,1
CHKA,1215,0.208494715143457,0.666666666666667
PRDX3,1216,-0.335573797640811,0.666666666666667
SLC36A2,1217,2.46727509617884,0.666666666666667
SLC38A2,1218,0.347178133523493,0.666666666666667
PLCL1,1219,-0.539745632311706,0.666666666666667
TMIGD1,1220,0.796927277145548,0.666666666666667
TMLHE,1221,-0.215470626602952,0.666666666666667
ADAMTS4,1222,1.15367551070473,0.666666666666667
ZNF254,1223,0.182023000786697,1
UPP2,1224,0.128533084159204,0.666666666666667
MT1E,1225,0.0841431732648841,0.666666666666667
ZNF160,1226,0.246831529715671,0.666666666666667
SPAG9,1227,0.187590587134989,0.666666666666667
ACY1,1228,0.00595967018938623,0.666666666666667
STEAP2,1229,-0.227039237178034,0.666666666666667
PRSS35,1230,-0.462965872262525,1
USH2A,1231,0.23896900346925,0.666666666666667
RRP8,1232,0.148385381424074,1
LRRC2,1233,-0.412068393895632,1
CYP2J2,1234,0.858848611794113,0.666666666666667
EML4,1235,-0.0171718839820726,0.666666666666667
FRMD1,1236,0.877358315526411,0.666666666666667
PLCE1,1237,0.576335526368997,0.666666666666667
NT5E,1238,-0.0314465003684949,0.666666666666667
MFSD6,1239,-0.289707386226753,0.666666666666667
SCML1,1240,0.29398340519465,1
SLC6A12,1241,0.593098131469625,0.666666666666667
CLSTN1,1242,-0.236896642801563,1
PPP1R16B,1243,-0.288629715429424,0.666666666666667
CPNE6,1244,2.36905255071915,0.666666666666667
RORC,1245,-0.147415881784241,0.666666666666667
MAPK1,1246,-0.00672857934494643,0.666666666666667
ZNF10,1247,0.476966850383692,0.666666666666667
FMO5,1248,-0.374725635784998,0.666666666666667
TUB,1249,-0.041323236989545,0.666666666666667
EPB41L3,1250,0.266449200173461,0.666666666666667
PAH,1251,1.83145320019214,0.666666666666667
TTC39B,1252,0.18022037363842,0.666666666666667
EZR,1253,0.274335883902384,1
FZD2,1254,-0.662536950867768,1
TULP4,1255,-0.235327629451073,0.666666666666667
LRPPRC,1256,-0.231706082875953,0.666666666666667
MCM7,1257,-0.106033432333496,0.666666666666667
PBLD,1258,0.580208687506205,0.666666666666667
PDZD8,1259,0.163812010986406,0.666666666666667
BPI,1260,-0.152046416195219,0.666666666666667
KIF21A,1261,-0.0159184258837089,0.666666666666667
UTP14C,1262,-0.223544691632473,0.666666666666667
MAL,1263,-0.371226991192108,1
PTPRN2,1264,-0.178587239640169,1
KLHL23,1265,0.114149249806958,0.666666666666667
NME4,1266,-0.372012844345752,1
TUBAL3,1267,2.21922443495131,0.666666666666667
SPNS3,1268,0.0879983416333399,0.666666666666667
CLDN19,1269,-0.470140071171076,1
NSUN4,1270,0.240697424669313,1
PRPF38B,1271,0.345944890885294,0.666666666666667
UGT2B7,1272,1.27175879175254,1
NUDC,1273,0.264699476420329,1
TUBB2A,1274,0.340856789894842,1
NPHS2,1275,2.78976547447109,0.666666666666667
GTPBP8,1276,0.149088684776978,1
GLB1L2,1277,0.174412111775768,0.666666666666667
PARS2,1278,-0.182456407259647,0.666666666666667
ILF2,1279,0.269219792836305,1
ENPP2,1280,-0.0925475335836391,0.666666666666667
CTBP2,1281,0.119144695922662,0.666666666666667
MAP1LC3C,1282,0.911698722440691,1
BLOC1S1,1283,-0.238963253407222,0.666666666666667
LMTK2,1284,0.00969621207526839,0.666666666666667
ALKBH4,1285,-0.227296215679775,0.666666666666667
TTLL6,1286,0.726493785020811,1
LPXN,1287,0.333257997648665,0.666666666666667
ASB15,1288,2.01570953174446,0.666666666666667
GLTP,1289,-0.280807691901632,1
ADSSL1,1290,-0.810330322002444,0.666666666666667
SLC6A8,1291,0.425435219427306,0.666666666666667
SEC31A,1292,0.0254403035789419,0.666666666666667
ACSM3,1293,0.0974194900978508,0.666666666666667
SBF2,1294,-0.0992352748964858,0.666666666666667
CHDH,1295,0.617188117170436,0.666666666666667
GATM,1296,0.310748021182689,0.666666666666667
TBC1D22B,1297,0.193921240348835,1
PTGIS,1298,-0.840042814332813,1
BHMT,1299,0.61396104819336,0.666666666666667
PAPPA,1300,0.746897094218,1
OVOL2,1301,0.0279113191717399,0.666666666666667
NMT2,1302,-0.178643090610709,0.666666666666667
DUSP23,1303,1.03287479345487,0.666666666666667
PXMP2,1304,-0.594126740532611,0.666666666666667
CARS,1305,0.293799500660978,1
MGST2,1306,-0.288438615007341,0.666666666666667
SNUPN,1307,-0.170170198916332,0.666666666666667
CRTC2,1308,0.24325015849281,1
BDH2,1309,-0.0457250864929509,0.666666666666667
LIPG,1310,0.311619189891908,1
TCF21,1311,-0.296939564943868,1
SH3GL2,1312,0.121939803456408,0.666666666666667
RHOT1,1313,-0.136513138525838,0.666666666666667
RPL36A,1314,0.481432829248946,0.666666666666667
FBXL12,1315,0.225953677617926,0.666666666666667
NPNT,1316,-0.161205382436919,0.666666666666667
ARPC5,1317,-0.162205919178737,0.666666666666667
EPHX2,1318,-0.644098209286385,0.666666666666667
ZNF878,1319,1.16281296159731,1
RPRD1A,1320,-0.123590203290679,0.666666666666667
CLK3,1321,0.357035082919958,1
HSPA12A,1322,0.273123740624775,0.666666666666667
MBTPS1,1323,-0.265411580686526,1
SPINK1,1324,1.62643362646941,0.666666666666667
ESPL1,1325,0.594805594788484,0.666666666666667
RPGR,1326,0.233685817860391,0.666666666666667
ADAM19,1327,0.0156446118017472,0.666666666666667
RALGAPB,1328,0.141281260873495,0.666666666666667
ICK,1329,-0.151432876125907,1
ECHDC2,1330,-0.276960483326871,0.666666666666667
HOXB7,1331,-0.234639708248675,1
SLC7A9,1332,0.670568152493562,0.666666666666667
DDX3X,1333,0.151530760720293,1
CCNB1IP1,1334,-0.0298391496975049,0.666666666666667
NCL,1335,0.191633809280365,1
OSBPL1A,1336,-0.172748109761516,0.666666666666667
SFMBT1,1337,0.111168801591789,1
ALLC,1338,2.85421532153106,0.666666666666667
ARSB,1339,-0.147087201556395,0.666666666666667
TMEM60,1340,-0.262777110299616,1
LTF,1341,0.507886561932301,1
CCNH,1342,0.263127078947792,1
ZFYVE19,1343,-0.0864114826993081,0.666666666666667
ISG20,1344,0.405574071626876,0.666666666666667
EGR3,1345,2.98980210466795,1
THUMPD2,1346,0.178554920393625,0.666666666666667
SH3BGRL2,1347,-0.236440248899345,0.666666666666667
GMNN,1348,0.113113269826931,0.666666666666667
JAM2,1349,-0.340525826710802,1
ATXN7L1,1350,0.32641528691208,0.666666666666667
KCNK5,1351,0.642100627271382,0.666666666666667
PDIK1L,1352,-0.246658925622408,1
CITED4,1353,0.353763976854393,0.666666666666667
ABCE1,1354,-0.218319934999341,0.666666666666667
PCDH7,1355,-0.580815089876918,1
STRADB,1356,0.0365032329023371,0.666666666666667
SS18L1,1357,-0.112602257409447,0.666666666666667
IDO2,1358,0.156717662360689,0.666666666666667
PDRG1,1359,0.303183683520436,1
ZNF57,1360,0.46687228463138,0.666666666666667
SPAG1,1361,0.161558604169017,0.666666666666667
SLC22A23,1362,0.0872601211145348,0.666666666666667
WNT5A,1363,-0.531645848289646,1
CBX7,1364,-0.494162597827868,1
SMAD5,1365,-0.165848076040337,1
LMO2,1366,-0.209436908038047,1
COG6,1367,-0.220796495705908,1
GAS8,1368,0.157264971045692,1
KPNA2,1369,0.170693935806814,1
SLC1A1,1370,0.775429933202455,0.666666666666667
FZD1,1371,-0.225442619427644,1
FARS2,1372,-0.212637304471003,0.666666666666667
NUDT7,1373,-0.382176713655986,1
BRPF3,1374,0.1051484745282,0.666666666666667
CENPJ,1375,0.602773257455632,1
TMEM128,1376,-0.136564459258436,1
TBL1X,1377,-0.349516916482633,1
ZNF426,1378,0.255869715080536,0.666666666666667
RHOBTB1,1379,0.792868933802155,0.666666666666667
IYD,1380,0.19588650154139,0.666666666666667
ZNF326,1381,0.166065428837255,1
RTN3,1382,-0.264435817293351,1
ATF5,1383,0.17066924673815,1
C1RL,1384,0.333604565838312,0.666666666666667
KLHL13,1385,-0.0142826058616451,0.666666666666667
HNRNPF,1386,0.249842864779941,1
CREB1,1387,0.242230663191539,0.666666666666667
KLHL25,1388,0.349331452584996,1
CHPT1,1389,-0.238872720150685,0.666666666666667
MMP25,1390,0.237183598476337,0.666666666666667
TGFBR3,1391,-0.24150279435754,0.666666666666667
LMBR1,1392,-0.190108038298668,0.666666666666667
ZNF682,1393,0.244444184866629,0.666666666666667
PRODH2,1394,0.986698792111507,0.666666666666667
BCYRN1,1395,-0.397004290100787,0.666666666666667
ERBB2,1396,-0.372789416097082,1
OSGEPL1,1397,-0.147133030563771,0.666666666666667
RBM7,1398,0.261903766687727,0.666666666666667
MTHFD1L,1399,0.184652386930124,0.666666666666667
NAPSB,1400,0.800765558643529,1
VTN,1401,2.06286509944279,0.666666666666667
AGR3,1402,0.625431815506099,1
EIF2S3,1403,-0.256667215000132,0.666666666666667
HINFP,1404,0.296330312673069,0.666666666666667
UACA,1405,-0.197887576358173,1
ACSS3,1406,0.0105526994343595,0.666666666666667
PXMP4,1407,-0.106259364443295,1
SNX6,1408,-0.0156923135198881,0.666666666666667
CNTN3,1409,-0.079208777123036,0.666666666666667
C21orf91,1410,0.297432661436557,0.666666666666667
RCAN2,1411,-0.390589444199625,0.666666666666667
TMEM109,1412,-0.243711361948328,1
PTPRA,1413,-0.135232565037336,0.666666666666667
FCGBP,1414,-0.869042474034589,1
GPN2,1415,0.212655448767457,0.666666666666667
SERPINE2,1416,0.680362744687734,0.666666666666667
CHN2,1417,-0.425104254389837,0.666666666666667
MRPS33,1418,-0.388858621540382,0.666666666666667
MACROD1,1419,0.0360842830135008,0.666666666666667
ACAD8,1420,-0.322926155743214,0.666666666666667
DNAH6,1421,0.373540028495874,0.666666666666667
ZNF101,1422,-0.00483844717101391,0.666666666666667
GAS6,1423,-0.391115199576974,1
DBI,1424,0.636385356760991,0.666666666666667
PAQR8,1425,-0.385504612634914,1
HDAC6,1426,-0.00161632018487889,0.666666666666667
KTI12,1427,0.18396495668681,0.666666666666667
RXRA,1428,-0.391084686567777,0.666666666666667
HAGH,1429,-0.37123538333077,0.666666666666667
TBC1D9B,1430,-0.183510802255011,0.666666666666667
DNAJC2,1431,0.0980197701246184,1
MFSD3,1432,-0.396039464146198,0.666666666666667
ZNF483,1433,0.338255890886387,0.666666666666667
XYLB,1434,0.896784345850029,0.666666666666667
HOXC4,1435,-0.278193209668501,1
ZNF140,1436,0.236063431324358,0.666666666666667
UTP6,1437,0.204684238868394,0.666666666666667
SUPT16H,1438,-0.155533667971431,1
XBP1,1439,0.620544194709809,0.666666666666667
SYPL1,1440,-0.239800451330198,0.666666666666667
TRIM71,1441,2.34323057152237,1
TMBIM6,1442,0.00815640631027539,0.666666666666667
CA4,1443,0.0577239434139551,0.666666666666667
LETMD1,1444,-0.353001454534964,0.666666666666667
NUDT10,1445,0.0841492580242255,0.666666666666667
FGD4,1446,0.0958283547094826,0.666666666666667
MYO7A,1447,0.530474859516183,0.666666666666667
BBS1,1448,-0.246388095638056,0.666666666666667
CMIP,1449,0.445376115498216,0.666666666666667
UTP14A,1450,0.190797083467145,0.666666666666667
ZNF626,1451,-0.163813660250166,1
RBBP6,1452,0.194907685291807,1
GARS,1453,0.340064914818217,1
CLIC4,1454,-0.3639187900898,0.666666666666667
ATP11C,1455,-0.171978718561512,0.666666666666667
BHLHE40,1456,2.13889262936556,0.666666666666667
TBC1D13,1457,-0.375659314831486,0.666666666666667
CD164,1458,-0.229993038585264,0.666666666666667
ITGB3,1459,0.246470195896263,0.666666666666667
TBCE,1460,0.170238793738476,1
SULT1C2,1461,0.350341032085074,1
PURA,1462,-0.205069647319577,0.666666666666667
DGKB,1463,0.531466692991931,0.666666666666667
ABCA1,1464,-0.422868872798894,0.666666666666667
CLEC18C,1465,2.21762427355375,0.666666666666667
PAK1IP1,1466,0.192268598369286,1
GCM1,1467,0.361470911037068,0.666666666666667
KLK7,1468,2.19685038230572,0.666666666666667
PTH1R,1469,1.33721306012384,0.666666666666667
UPF3B,1470,0.262015972275222,1
DHDH,1471,-0.116678366412922,0.666666666666667
ST3GAL1,1472,0.436991256702801,0.666666666666667
KLF5,1473,0.617420341583737,0.666666666666667
AKAP11,1474,-0.227468806023108,1
CA12,1475,0.373708542885512,0.666666666666667
YY1AP1,1476,0.156591284370733,1
AIFM1,1477,0.688589083622152,1
CDC14B,1478,-0.272016285988829,0.666666666666667
CPVL,1479,-0.42194310586106,1
RFTN2,1480,-0.190683126788277,1
PDK4,1481,0.860740511670163,1
RAI14,1482,-0.253008501934243,0.666666666666667
GCLM,1483,0.389724378059991,0.666666666666667
TM9SF2,1484,-0.243541318586943,0.666666666666667
ZNF512B,1485,-0.127616881273392,0.666666666666667
NRXN2,1486,0.617536271318414,0.666666666666667
ECH1,1487,-0.255067104011722,0.666666666666667
TGM2,1488,0.286621294040746,0.666666666666667
TADA2A,1489,0.0948840418436085,0.666666666666667
MBNL2,1490,-0.302268075523027,1
RNF130,1491,-0.202794828168046,0.666666666666667
WDR5B,1492,-0.155176837073119,1
ZC3H15,1493,0.167505931013398,1
TMEM14A,1494,-0.525241107473465,0.666666666666667
GSK3B,1495,0.264720492781507,0.666666666666667
LIMK2,1496,0.270364892817543,1
ADH1C,1497,-0.394945590254695,0.666666666666667
CFTR,1498,1.68004704869783,0.666666666666667
TOM1L1,1499,-0.235768888694468,0.666666666666667
GC,1500,1.13832201705992,0.666666666666667
MSH3,1501,0.258146192860981,0.666666666666667
FANCC,1502,0.0230129090575568,0.666666666666667
MYCN,1503,-0.658295669032824,0.666666666666667
FRY,1504,-0.366296521689566,1
CBR4,1505,-0.44638135857308,0.666666666666667
IER3,1506,1.15051095199699,0.666666666666667
LAS1L,1507,-0.131005659519227,0.666666666666667
GJA1,1508,0.469850306547123,1
MAT2B,1509,-0.247601379094424,0.666666666666667
TRIM13,1510,-0.120707106177623,0.666666666666667
TTL,1511,0.164448186229451,0.666666666666667
DIRAS3,1512,-0.0896205203367718,0.666666666666667
LPGAT1,1513,0.117232960271261,0.666666666666667
TRIM55,1514,0.692365154980751,0.666666666666667
CSPP1,1515,-0.24059996449804,0.666666666666667
CX3CR1,1516,-0.391940186097552,1
SPN,1517,0.132382294276769,0.666666666666667
ZFP14,1518,-0.215007785425728,0.666666666666667
MAD2L1BP,1519,0.270694235115622,0.666666666666667
TNFRSF1A,1520,0.645253760992977,0.666666666666667
CR1,1521,0.220828322483735,0.666666666666667
KRT17,1522,0.560043814056221,1
KLHL18,1523,0.159975681899445,1
PDZRN4,1524,-0.451975037421133,1
RBL2,1525,-0.366372044550099,0.666666666666667
ENO1,1526,0.180875765316028,0.666666666666667
SLC16A12,1527,-0.418192700858039,0.666666666666667
NFE2L1,1528,-0.11301779817656,0.666666666666667
IGF2BP2,1529,0.343980266981325,0.666666666666667
PIGB,1530,-0.249590584933396,0.666666666666667
ANAPC13,1531,-0.227183081825359,1
KPNA1,1532,0.128197023038978,0.666666666666667
CCDC130,1533,0.296316758850181,0.666666666666667
GNG2,1534,-0.362661704216398,1
TIMM23B,1535,0.451195154304492,0.666666666666667
FGR,1536,0.0644042359295165,0.666666666666667
RNF170,1537,-0.286187017085087,0.666666666666667
IL6R,1538,0.960716630654779,0.666666666666667
JMJD1C,1539,0.289582896418168,1
TTC12,1540,-0.0253132136324708,0.666666666666667
TCP11L1,1541,0.188353958880505,1
CDV3,1542,0.195708192525111,1
GSN,1543,-0.246416175230313,1
FCGR3A,1544,0.1165620549426,0.666666666666667
TOX4,1545,0.0418887667910888,0.666666666666667
PRNP,1546,-0.133440202091487,0.666666666666667
ZNF217,1547,0.300068457324192,0.666666666666667
HAS3,1548,0.320573543811185,1
SENP2,1549,-0.136193529186118,0.666666666666667
KLF8,1550,0.204313622955489,1
RPS27,1551,-0.033121520447685,0.666666666666667
PDLIM3,1552,0.279808724284962,0.666666666666667
ABCA8,1553,-0.252670599686084,0.666666666666667
STAU1,1554,-0.472195319359829,0.666666666666667
SPCS1,1555,-0.294076460941389,0.666666666666667
PRKAR1A,1556,-0.0310650789993044,0.666666666666667
NVL,1557,0.173097013699419,0.666666666666667
THOC2,1558,0.211286213792955,1
MPZL1,1559,0.0379827447165008,0.666666666666667
LTBP4,1560,-0.316001078575642,1
GXYLT1,1561,-0.150921579632142,0.666666666666667
SGMS2,1562,0.278224374562604,1
NCAM1,1563,-0.934927697625387,1
STK17B,1564,0.139316636023096,0.666666666666667
ZNF25,1565,-0.163158947943447,1
MAOB,1566,-0.200025216707999,0.666666666666667
CYP4V2,1567,-0.746247272119186,0.666666666666667
FBXO7,1568,-0.227409065231644,0.666666666666667
CRYM,1569,0.184935568046002,0.666666666666667
APCDD1,1570,-0.693722804507284,1
SHMT2,1571,0.224622633903106,0.666666666666667
ZNF358,1572,-0.344873681174812,0.666666666666667
NDUFB3,1573,-0.207024662661141,0.666666666666667
IMPA2,1574,-0.398601405326299,0.666666666666667
RPL7L1,1575,0.103938572119425,0.666666666666667
ZNF627,1576,0.0974079946615951,0.666666666666667
ETFA,1577,-0.154744316260011,0.666666666666667
SCLY,1578,0.240840868988041,1
RNF141,1579,-0.14227376320808,1
TFDP1,1580,-0.263312691249332,0.666666666666667
SLCO2B1,1581,0.0648217203764663,0.666666666666667
ABLIM2,1582,0.276224243685215,0.666666666666667
METTL1,1583,0.504995256894751,0.666666666666667
CYGB,1584,-0.392842613306905,1
PHYH,1585,0.0339123485427832,0.666666666666667
ITM2B,1586,-0.27993588244154,0.666666666666667
USP49,1587,0.359839109138691,0.666666666666667
RAMP2,1588,-0.224466991473997,1
CXCL12,1589,-0.4513881786606,1
NECAB1,1590,0.0877125880768975,0.666666666666667
EFCAB6,1591,0.0986687352361413,0.666666666666667
SNX13,1592,-0.147658214328107,0.666666666666667
TRIB3,1593,-0.0230143645175878,0.666666666666667
UBR2,1594,0.279763012863151,0.666666666666667
PKD2,1595,-0.185130061273256,1
ZNF408,1596,0.11154963759065,0.666666666666667
SMURF1,1597,-0.00137540883580128,0.666666666666667
TTC30B,1598,-0.200914090369417,1
NUFIP1,1599,0.211081895001564,0.666666666666667
PMPCB,1600,-0.0858460368081565,0.666666666666667
IPO4,1601,0.397364983622366,0.666666666666667
C2,1602,0.413743552362261,0.666666666666667
MPI,1603,-0.140850895586147,0.666666666666667
CREB3L3,1604,1.64092447157717,0.666666666666667
SUSD3,1605,-0.206566118242881,0.666666666666667
GNL3L,1606,0.336969928131579,0.666666666666667
WAS,1607,-0.0880243329696326,0.666666666666667
MT1X,1608,-0.139278140777288,0.666666666666667
KLHL28,1609,0.361392917063769,0.666666666666667
ABCC4,1610,-0.204043892626183,0.666666666666667
RNF135,1611,-0.060711650989037,0.666666666666667
SLC30A8,1612,0.0580029338644738,0.666666666666667
SLC22A7,1613,0.151824670282438,0.666666666666667
PTH2R,1614,0.374811060058875,0.666666666666667
ZNF703,1615,-0.590527716209287,0.666666666666667
B4GALT4,1616,0.207753942312774,0.666666666666667
OGFRL1,1617,0.0544700189869828,0.666666666666667
GOT1,1618,0.240598625350441,1
BCL7B,1619,0.164873238630263,1
MAN1C1,1620,0.576581226522696,0.666666666666667
IGSF3,1621,0.580086526844378,0.666666666666667
SCAMP1,1622,0.1724173404586,0.666666666666667
GIMAP1,1623,-0.395760758532185,1
SPCS3,1624,0.374489001466986,0.666666666666667
C2orf15,1625,-0.168399272656244,1
ENC1,1626,-0.177240498642824,0.666666666666667
SLC23A3,1627,-1.03869854235175,0.666666666666667
SIRT1,1628,0.344386295624393,1
TNFSF13B,1629,-0.00601036434902154,0.666666666666667
ATRN,1630,-0.228284018627451,1
SLC17A4,1631,1.56971411125842,0.666666666666667
CCPG1,1632,-0.219074697708909,1
MAPT,1633,0.68305711097811,0.666666666666667
GCDH,1634,-0.228091797191204,0.666666666666667
NKRF,1635,0.165834378171038,0.666666666666667
SMAD7,1636,0.246557528664374,0.666666666666667
PPM1D,1637,0.49127213075663,1
SOX17,1638,0.124217444082495,0.666666666666667
HNMT,1639,-0.561020401694105,0.666666666666667
DNAJC19,1640,-0.43993842369197,1
MSRA,1641,0.600332241802142,0.666666666666667
EIF3H,1642,-0.300424173335001,0.666666666666667
PCOLCE2,1643,0.780476956997054,0.666666666666667
ARV1,1644,-0.170410063803579,0.666666666666667
ITGAV,1645,0.0168906878589939,0.666666666666667
TEC,1646,0.585917204055072,1
EGOT,1647,0.774155694015688,0.666666666666667
PAQR7,1648,-0.427186605385233,0.666666666666667
CHRM3,1649,0.113136836537712,0.666666666666667
SCMH1,1650,0.179975092877336,1
UGT3A1,1651,1.31808702912433,0.666666666666667
RNASET2,1652,-0.360338154552765,1
MT1H,1653,0.852519454758751,0.666666666666667
STAB1,1654,0.0768238753191282,0.666666666666667
NGLY1,1655,0.114488855315141,1
RNF186,1656,1.70759597958986,1
ST8SIA4,1657,-0.25898418585959,0.666666666666667
CMTM4,1658,-0.200362264067676,0.666666666666667
THY1,1659,-1.03426684440992,0.666666666666667
FXYD6,1660,-0.167186658838112,1
AKIRIN1,1661,0.214659965879308,0.666666666666667
DUT,1662,-0.182254738564618,1
SPATA17,1663,0.0746240269305829,0.666666666666667
HOXC9,1664,-0.432345033912903,1
TNFRSF12A,1665,0.868287348643923,0.666666666666667
TSPAN8,1666,-0.481860540949709,1
CYP2U1,1667,-0.146655972570556,1
KIAA0753,1668,0.186844121672648,0.666666666666667
ATXN7L2,1669,0.150079517653642,1
ESD,1670,-0.188406026992033,0.666666666666667
CTSF,1671,-0.685818963386036,0.666666666666667
GALT,1672,-0.15030945949139,0.666666666666667
CNTNAP3B,1673,0.58521402597127,0.666666666666667
KCNN2,1674,-0.0874687035696303,0.666666666666667
BMP5,1675,2.22623226782575,0.666666666666667
SF1,1676,0.155661007554043,1
ACPP,1677,0.344052335096102,0.666666666666667
FGB,1678,1.61471087830813,1
LUC7L,1679,0.238780289011563,1
HSD17B11,1680,-0.304420101369817,0.666666666666667
HADH,1681,-0.267672084073254,0.666666666666667
RSPO3,1682,-0.941093204024013,1
HOXD9,1683,-0.425276122453615,1
SLC3A1,1684,0.38975655077796,0.666666666666667
TBCC,1685,-0.00426529738595528,0.666666666666667
PROM2,1686,-0.297816916673104,1
FICD,1687,0.173910712711908,0.666666666666667
SDCBP,1688,0.376745158704412,0.666666666666667
NOX4,1689,1.17915204964051,0.666666666666667
FCGRT,1690,-0.513918186636298,0.666666666666667
LCOR,1691,0.168468921997319,0.666666666666667
ABHD15,1692,-0.16553907712724,0.666666666666667
MVP,1693,0.706864161099057,0.666666666666667
RIOK2,1694,0.143174001557712,0.666666666666667
LEPR,1695,-0.410349343025124,1
GLO1,1696,-0.160648005962437,1
GNB5,1697,-0.123610671175981,0.666666666666667
PCDH18,1698,-0.43425833131048,1
ACVR2A,1699,-0.0781577540110804,0.666666666666667
ZC3H14,1700,-0.153001696919277,0.666666666666667
CTDSP1,1701,-0.258319725613412,1
SOX4,1702,0.579133430082358,0.666666666666667
FOLR1,1703,0.110782168548447,0.666666666666667
LY96,1704,0.21778054733411,0.666666666666667
G0S2,1705,0.299945587090618,1
SLC22A13,1706,0.837936214934689,0.666666666666667
TSPAN12,1707,-0.292941272906343,1
SVIL,1708,0.0473309316560107,0.666666666666667
RCBTB2,1709,-0.204614524354376,1
D2HGDH,1710,-0.286818330815285,0.666666666666667
EPC1,1711,0.346288928180394,1
MPST,1712,0.134565440497095,0.666666666666667
ENTPD4,1713,-0.00769949791106017,0.666666666666667
FUBP3,1714,-0.429348057503486,0.666666666666667
LOX,1715,-0.126484873135917,0.666666666666667
TMEM200C,1716,0.0324799271789841,0.666666666666667
VPS37A,1717,0.139019815330554,0.666666666666667
ABHD14A,1718,-1.03124533472818,0.666666666666667
GLUD1,1719,-0.0749324175410229,0.666666666666667
CALML3,1720,2.17376824549417,0.666666666666667
S100A10,1721,0.199340100262062,0.666666666666667
HPD,1722,2.22930481218172,0.666666666666667
ATP6V1H,1723,-0.16700083889643,0.666666666666667
AZGP1,1724,0.490817500761267,0.666666666666667
SPRY4,1725,0.580101553257369,0.666666666666667
TMEM106A,1726,1.01690266483004,0.666666666666667
POLD3,1727,0.0742601368944633,0.666666666666667
MFSD8,1728,0.150437128004962,1
SEMA6B,1729,0.173637893863028,0.666666666666667
FADS1,1730,-0.0573843032029194,0.666666666666667
KHK,1731,0.630289112391972,0.666666666666667
F11,1732,-0.273566209678742,0.666666666666667
C11orf54,1733,0.39553866683571,0.666666666666667
ADRA1B,1734,-0.177388649602013,0.666666666666667
LONRF3,1735,0.745076846715886,0.666666666666667
ERLIN2,1736,-0.276369740173385,1
LHPP,1737,0.251006614878472,0.666666666666667
DDX10,1738,-0.0476170289391771,0.666666666666667
RBP4,1739,0.024385267789513,0.666666666666667
VPS36,1740,-0.203119364354484,0.666666666666667
ASS1,1741,1.22737961008987,0.666666666666667
SMPD1,1742,0.49554435481704,0.666666666666667
ZNF654,1743,0.141685968379965,0.666666666666667
TUBA4A,1744,0.232580401733986,1
VRK3,1745,0.299943803496879,1
CAB39,1746,-0.129303239830641,0.666666666666667
FEM1B,1747,0.0775651514295784,0.666666666666667
ADAM22,1748,-0.201445625138008,0.666666666666667
MAGT1,1749,0.387967889708386,0.666666666666667
TCTN1,1750,-0.31002063034811,0.666666666666667
TSPAN18,1751,1.06863012008403,0.666666666666667
TIMD4,1752,0.206177703099409,0.666666666666667
THOC7,1753,-0.113742451403147,0.666666666666667
GALK1,1754,-0.541575774714664,0.666666666666667
ACADL,1755,-0.287118230030597,0.666666666666667
PTTG1,1756,0.152998988783298,0.666666666666667
ACAD11,1757,0.221745160967904,0.666666666666667
COLEC12,1758,-0.345366226277631,1
LMO7,1759,-0.135081100461301,1
MXRA7,1760,-0.474649214124899,1
SPTBN4,1761,-0.13383091356995,0.666666666666667
SHROOM4,1762,0.54610628169559,0.666666666666667
SCN9A,1763,1.12575903077484,0.666666666666667
TNNI3K,1764,-0.11284814914879,0.666666666666667
ALS2,1765,0.146210727794473,1
KIF16B,1766,0.206024302666545,0.666666666666667
IRF9,1767,0.78351363629304,0.666666666666667
PIN4,1768,-0.148333624017737,1
ABAT,1769,-0.0673635442463762,0.666666666666667
SHISA2,1770,-0.0469794562051036,0.666666666666667
RGN,1771,0.115303087812703,0.666666666666667
CDK2AP2,1772,0.767106759498187,0.666666666666667
