gene_symbol,log2FoldChange,pvalue,t_statistic,mean_case,mean_ctrl,padj,comparison,dataset,ischemia_also
AGMAT,-0.6281277362597155,0.004641439821332387,-2.964558045380318,8.78645061686204,9.414578353121756,0.028612463212776895,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AGPAT1,-0.5259939125982855,3.882364572933789e-09,-7.268942830212569,7.999378116522734,8.52537202912102,1.550991742541365e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AGPAT9,-0.7488571807665831,3.316237336794182e-07,-5.820444925840966,9.383677671776319,10.132534852542902,8.259571109942027e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AGT,1.0128101190693304,1.5071188320615146e-08,6.5601022288325,9.620937995327386,8.608127876258056,5.257045431868303e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AGXT,-0.5842361226424986,0.00041213400388162883,-3.8029690715906987,7.86035723527437,8.444593357916869,0.003831434506362095,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AGXT2,-0.7127336700248463,0.005080485366517742,-2.940086109776252,9.511258167955491,10.223991837980337,0.030862206196866696,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AGXT2L1,-0.5988534240901862,1.000860516929575e-10,-8.751568498315406,6.95853378735486,7.557387211445046,5.4750584350684575e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AHCY,-0.8078330441797323,1.4896310709958757e-07,-6.206111009528276,10.063707556704516,10.871540600884249,4.035048954512782e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AHCYL1,0.4100867832914936,2.3169083719255393e-05,4.734510667835299,10.463920524777993,10.0538337414865,0.00033016729160498536,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AHSA1,0.5193140414916346,3.7111542440145463e-13,8.770773679519527,8.859569189892548,8.340255148400914,3.116110291077044e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
AIG1,-0.3831584488383992,3.091510115069748e-05,-4.568188900620792,9.005326085111497,9.388484533949896,0.0004234795050818597,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
AIRE,0.4358436842154152,0.00012010235227782899,4.217277163831347,12.488250686572036,12.05240700235662,0.0013588880186313696,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
AKR7A2,-0.5183439316143126,1.1043032078593923e-06,-5.6071148380092435,10.562893124382951,11.081237055997263,2.3438306279021725e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALAD,-0.9555292725235809,1.4829807211970337e-10,-8.250569518702498,8.609751154815182,9.565280427338763,7.847113207370519e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALB,-0.8593406211347627,0.006900982992376126,-2.8268859778801283,9.826386280212953,10.685726901347715,0.03959406049376521,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALDH2,-0.6074937265768003,8.970521467841844e-05,-4.3220987945038285,10.363593039821788,10.971086766398589,0.001061200580955295,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALDH3A2,-1.3928552255509263,3.610622329699323e-14,-11.36317131293558,9.401687743790694,10.79454296934162,3.548786204286482e-12,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALDH3B1,-0.4399420303937225,4.5680295102301167e-05,-4.521595366212269,7.51406758887624,7.9540096192699625,0.0005953014169976776,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALDH5A1,-0.6657520689515746,1.3187454431961e-10,-8.193444288721308,8.15296271267973,8.818714781631305,7.049004391223676e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALDH6A1,-0.5249437645842647,0.008039411392715804,-2.776420199273306,10.874577074246174,11.399520838830439,0.044616612012846404,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALDH7A1,-0.5885160856668818,7.858713917619752e-06,-5.0495158194987715,10.267797155653009,10.85631324131989,0.00012893623961486353,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALOX5AP,0.4130418110546721,1.2958652567909195e-05,4.743589915794343,8.063258403679884,7.6502165926252115,0.00019960880174816408,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ALPP,0.4839500673292534,0.0010329781918150143,3.509762799691585,11.54471533987099,11.060765272541737,0.008280162651501945,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
AMACR,0.5730200987285485,0.00020708205134195305,3.9591944872812483,9.787740915371126,9.214720816642577,0.002165917616559408,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
AMDHD1,-0.3987623982045738,3.021789272342841e-05,-4.629953955120915,7.302963690545687,7.701726088750261,0.0004156610561222131,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AMT,-0.47150040384213376,5.860566367234439e-09,-6.938041928738191,8.480157868663127,8.951658272505261,2.2494201219931672e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AMZ2,-0.4202412825838895,8.976968322966692e-20,-12.51216791237139,9.330627779551595,9.750869062135484,2.1096878572192168e-17,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ANGPTL2,-0.38962580705435723,1.757335412675635e-06,-5.32192080303939,7.311094969534509,7.700720776588867,3.498619441790153e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ANGPTL3,-0.6740110339785765,0.0005548313398785712,-3.7134866438889427,8.859886356501962,9.533897390480538,0.004918880921954027,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ANK2,-0.4636054163113936,0.0005503660222114868,-3.6463523878392086,8.463329905942855,8.926935322254248,0.004887533767441549,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ANKIB1,-0.40498299833070206,1.05448655281524e-07,-6.379443611783038,8.90472118748164,9.309704185812341,2.983126147765884e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ANKRD30B,0.4661364187638757,0.0003397728592815279,3.883518063353986,11.139357024602374,10.673220605838498,0.003261059747067313,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ANKRD33,0.49327677565248607,1.4546005702551006e-09,7.0720546818705765,9.509538364295112,9.016261588642626,6.380675932108583e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ANKRD37,1.6966912892181005,9.088866480100454e-32,18.081866618340314,9.548757590218576,7.852066301000476,7.646826924367717e-29,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ANKRD43,-0.38371574767875316,2.969031936471985e-07,-6.056417303144059,7.513975254830937,7.89769100250969,7.474462386090185e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ANKRD46,-0.42242173890997137,1.3018784530355735e-09,-7.340292219583139,8.552239807574919,8.97466154648489,5.789230537404596e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ANXA1,1.245094913864234,6.499716389366952e-22,14.062197354106656,9.7608539804307,8.515759066566465,2.0404743981455192e-19,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ANXA2P1,0.41571650904836943,0.00034808424996446473,3.8160448670968856,9.900483475389512,9.484766966341143,0.003327922759830713,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
APITD1,-0.6041898305783162,3.43142787049738e-11,-8.592222720154087,7.8571925156980305,8.461382346276347,2.0417238504697776e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
APOH,-0.6804128516999093,3.2180503007396625e-06,-5.386797101893246,6.909748374312621,7.590161226012531,5.885814000052843e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
APOLD1,1.2319115960991658,3.3607649442433266e-19,12.127698877110355,8.859720591949753,7.627808995850587,7.287489634509486e-17,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
APOM,-1.048763268244489,3.9079504214402066e-05,-4.538004005047995,9.895549500769915,10.944312769014404,0.0005197462863696655,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AQP1,-0.6522606770322685,2.606149842462717e-06,-5.3070739164463925,9.140714945289,9.792975622321269,4.925108060327004e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
AQP11,-0.4781831629593807,6.857680969126816e-05,-4.368040968314732,7.638902213446167,8.117085376405548,0.0008437615247974782,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ARFGAP3,0.42865362001828267,1.056937930321052e-13,8.52373002923998,9.162076627948018,8.733423007929735,9.665697372786021e-12,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ARHGAP24,-0.5025443784966397,1.7231887235260645e-13,-9.817303871604073,7.8398810065884055,8.342425385085045,1.5188035014992178e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
ARHGEF3,0.4213741975434395,2.266516822751419e-09,7.196391416216809,9.488922112689448,9.067547915146008,9.592108972101e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ARL4A,0.4552790871221166,1.0496669423591415e-16,10.621611596004374,7.778400164835531,7.323121077713415,1.554800678317676e-14,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ARL5B,0.39066238590842506,7.396463210716195e-10,7.287918319721043,7.577356246279599,7.186693860371174,3.4999664554015545e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
ARMET,0.9173759091164939,2.916992450986522e-15,10.687580164801293,9.809309336130365,8.891933427013871,3.3991446381066487e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
