gene_symbol,log2FoldChange
PIGX,0.21033156422197408
PIGY,-0.24533189986206239
PIGZ,-0.02889276643814931
PIH1D1,-0.06244077031725492
PIH1D2,-0.011715303894148654
PIK3AP1,0.04472326898494394
PIK3C2A,0.06123278244267194
PIK3C2B,0.1280056601641908
PIK3C2G,-0.08175667811328502
PIK3C3,0.03210212252982636
PIK3CA,0.07325910867646979
PIK3CB,-0.22541109893591305
PIK3CD,0.024139647877674975
PIK3CG,-0.032593224959543754
PIK3IP1,-0.1313179835683318
PIK3R1,0.0698062325405342
PIK3R2,-0.2308883215289832
PIK3R3,0.022674376639417737
PIK3R4,-0.08568068559015263
PIK3R6,0.011616398358041735
PIK4CA,-0.03084540401054614
PIKFYVE,-0.01678311647835251
PILRA,0.04324694665664719
PILRB,0.4646948974514409
PIM1,0.8057434502187881
PIM2,0.17436135703480815
PIM3,0.7696773815329561
PIN1,-0.10240597447127975
PIN1L,-0.0373444104285765
PIN4,-0.06791593564293574
PINK1,-0.20295238618273181
PINX1,0.011432030687809736
PION,-0.09906008805662925
PIP,-0.020384905424775113
PIP3-E,0.0045470471762705245
PIP4K2A,0.08743005540293325
PIP4K2B,-0.02341178377139208
PIP4K2C,-0.03661571661570662
PIP5K1A,0.014231081210827945
PIP5K1B,0.02487014715895164
PIP5K1C,0.037477953340433245
PIP5K2A,0.047440494402166244
PIP5K2B,0.5180985800645495
PIP5K3,-0.0033947710563984046
PIP5KL1,-0.04088844632106703
PIPOX,-0.9114492877670308
PIPSL,-0.02858860373287886
PIR,0.06328131683079441
PIRT,-0.013142973449332906
PISD,0.29338729293723187
PISRT1,0.005226703189171289
PITPNA,-0.0017830180204931878
PITPNB,0.03109670530397146
PITPNC1,-0.048742521108981585
PITPNM1,0.6587495529213445
PITRM1,0.10921886337619213
PITX1,0.002493099482986594
PITX2,0.032709760357221285
PITX3,0.002356146637797707
PIWIL2,-0.023114528714523352
PIWIL4,0.027891005551531123
PJA1,-0.03627775324859961
PJA2,-0.07873317600929397
PJCG6,-0.026253370551874156
PKD1,-0.06136169404577352
PKD1L1,-0.027386331958479282
PKD1L2,-0.042954253961587696
PKD1P1,-0.005459174819744561
PKD2,-0.1524132123493498
PKD2L1,-0.010877645618852405
PKDCC,0.14620325056844496
PKDREJ,-0.002980750095596285
PKHD1,-0.20651843354308497
PKHD1L1,-0.015396421666535431
PKIA,-0.019393353419752124
PKIB,0.019749289063056175
PKIG,-0.12646265642345877
PKLR,-0.2503425031318587
PKM2,0.41184074455202335
PKMYT1,0.023254539140096675
PKN1,-0.0421435286286469
PKN2,0.028617767045509446
PKN3,0.020682879246176178
PKNOX1,0.006824071325464587
PKNOX2,-0.0260149927994906
PKP1,0.012305329993031577
PKP2,-0.1351051631138711
PKP3,0.020114442302992863
PKP4,-0.5025145759983687
PLA1A,0.14189940425848757
PLA2G10,0.015898057629258666
PLA2G12A,0.014010695316152066
PLA2G12B,-0.26559900819759896
PLA2G15,0.09529337878359811
PLA2G16,0.054180571318783954
PLA2G1B,-0.02779490077385205
PLA2G2A,-0.018775527066137165
PLA2G2C,-0.003439568440714247
PLA2G2D,0.3731297128150519
PLA2G2F,0.013921784106136315
PLA2G3,0.0796429596254642
PLA2G4A,-0.02786887277112271
PLA2G4B,0.07066705834840992
PLA2G4C,0.2760960657298508
PLA2G4D,0.007766991622546016
PLA2G4E,0.0009123711719327687
PLA2G4F,0.19180871151176504
PLA2G5,-0.0018541859843539399
PLA2G6,0.028158445385384923
PLA2G7,0.028757873714911675
PLA2R1,-0.035188343283081736
PLAA,0.0867306963760015
PLAC1,0.02478270468082755
PLAC1L,-0.0031071098983588286
PLAC4,0.01924727436150686
PLAC8,0.030426441362848777
PLAC9,0.009985442100850506
PLAG1,-0.03366910435104398
PLAGL1,-0.01248230306675513
PLAGL2,0.06122556689458136
PLAT,0.013310198769545423
PLAU,-0.3486985015891513
PLAUR,1.0434562353578345
PLCB1,-0.10276411645030503
PLCB2,-0.021534509050263217
PLCB3,0.0014020456665342351
PLCB4,-0.005926402916984763
PLCD1,0.033795074937431835
PLCD3,-0.0037455294185191335
PLCD4,0.08643465841154185
PLCE1,0.04483603351544474
PLCG1,0.07774292521882309
PLCG2,0.0147370283893693
PLCH1,0.058500107901293674
PLCH2,-0.5112700935297241
PLCL1,-0.5824906025077539
PLCL2,-0.27260803807533307
PLCL4,-0.11719664662447293
PLCXD1,-0.014243474414130652
PLCXD3,-0.06609583934244778
PLCZ1,-0.006361708732152138
PLD1,-0.19994768351116754
PLD2,0.040459494447949496
PLD3,-0.08828901516784882
PLD4,-0.04332464374204559
PLD5,-0.06640920172132336
PLD6,-0.14694990356121185
PLDN,0.5459035614685313
PLEC1,-0.032227731152455696
PLEK,0.3272917656309753
PLEK2,0.012764792037250672
PLEKHA1,0.7047034041442561
PLEKHA2,-0.15653900367317597
PLEKHA3,-0.07641041680568073
PLEKHA4,0.1512146704787396
PLEKHA5,-0.17693220353769235
PLEKHA6,-0.19188741279493549
PLEKHA7,-0.028094761046227212
PLEKHA9,0.039226934767533805
PLEKHB1,-0.1509948146907787
PLEKHB2,0.14002491100386472
PLEKHF1,0.20614880246211786
PLEKHF2,0.10924583987186676
PLEKHG1,0.09847699574870106
PLEKHG2,-0.016691493552992043
PLEKHG3,0.3005172116485717
PLEKHG4,-0.03302944783988604
PLEKHG5,-0.02062329213177705
PLEKHG6,-0.011077867786005946
PLEKHG7,0.005722416573162192
PLEKHH1,0.1393012449832174
PLEKHH2,-0.1432604723850206
PLEKHH3,-0.08881257510380003
PLEKHJ1,-0.003308611565838504
PLEKHM1,0.11163267097384644
PLEKHM2,0.11329595718435215
PLEKHN1,0.024794669674996328
PLEKHO1,0.025700804329297
PLEKHO2,0.28640696060413884
PLG,-0.8235073291775041
PLGLA,-0.041576982320763456
PLGLA1,-0.03215680810823596
PLGLB1,-0.5218631239800082
PLGLB2,-0.018788557595870614
PLIN,-0.01130259993963012
PLIN2,0.22285972562521827
PLIN5,0.4384446172455956
PLK1,0.006089885105476256
PLK2,0.29262585621549864
PLK3,0.1657004023881834
PLK4,0.01864965655079054
PLK5P,-0.004717284965227719
PLLP,-0.39892580284794743
PLN,-0.07386589950497324
PLOD1,-0.07325552271220737
PLOD2,0.3471692037400782
PLOD3,0.3058464261897118
PLP1,0.07996421110872998
PLP2,0.06586006838954184
PLRG1,-0.052072435077086254
PLS1,0.09868896622707268
PLS3,-0.13542563678729813
PLSCR1,0.3376097684831736
PLSCR3,-0.0038031152064395
PLSCR4,-0.12304769725546727
PLSCR5,-0.01223984861645988
PLTP,1.705468793221355
PLUNC,-0.018307607299979267
PLVAP,0.18692664800795988
PLXDC1,-0.0016067769277734456
PLXDC2,-0.08040366930155063
PLXNA1,0.08223545551993272
PLXNA2,-0.09240738515962565
PLXNA3,0.038843105604851935
PLXNA4,0.14423360982824196
PLXNA4B,-0.03810021163574362
PLXNB1,0.14180618310044224
PLXNB2,-0.2516649395726418
PLXNB3,0.028016773784324656
PLXNC1,-0.0292159259736664
PLXND1,-0.02076458534545722
PM20D1,-0.17280623956323815
PM20D2,0.016105124744596466
PMAIP1,0.5680110732631336
PMCH,0.00010822855617753646
PMCHL1,-0.014858814088062111
PMCHL2,-0.018225989465164183
PMEPA1,-0.07656909077256024
PMF1,-0.13190762943599665
PML,-0.03353118926559251
PMM1,-0.4079533644753415
PMM2,0.30484250511604394
PMP2,0.0015201907666382297
PMP22,0.41870805970511427
PMPCA,-0.17764598041864943
PMPCB,-0.22602163273393572
PMS1,0.009124197886978713
PMS2,0.03741413858141396
PMS2CL,0.05963300410106687
PMS2L1,-0.0266676279345619
PMS2L11,0.011975001751587833
PMS2L2,0.00797507586807722
PMS2L3,0.02391011688989675
PMS2L4,-0.45687714276400015
PMS2L5,0.06748867508302947
PMVK,-0.33426518796004245
PNCK,0.11527243619303817
PNKD,-0.27159029804415624
PNKP,0.26179760482407666
PNLDC1,0.011609677384765149
PNLIPRP2,-0.02081546089920483
PNMA1,-0.04912234073952426
PNMA2,0.2796771995704894
PNMA3,-0.38990656626302567
PNMA6A,-0.19110587971553006
PNMA6B,-0.002727753453185322
PNMAL1,-0.22576646446773818
PNMAL2,-0.022938776537175798
PNMT,-0.025017658408851062
PNN,0.39647204003466996
PNO1,0.10460844009497983
PNOC,-0.011368406053371416
PNPLA1,-0.146588932139732
PNPLA2,-0.07373792418179725
PNPLA3,0.003560305263987651
PNPLA4,-0.2985021937378116
PNPLA6,0.1632301635011828
PNPLA7,-0.1544265317036011
PNPLA8,0.1811488655986473
PNPO,-0.17457970097326658
PNPT1,-0.1371552338466877
PNRC1,0.17289983440170698
PNRC2,0.04964479393811416
PODN,-0.0450211546095689
PODXL,-0.16525897324891847
PODXL2,-0.09837436882484507
POF1B,0.018082603858142754
POFUT1,0.4864920190126494
POFUT2,0.11618051838862087
POGK,0.007158173771165011
POGZ,0.010111184592052957
POL3S,0.005817523674598313
POLA,-0.008466369748656888
POLA1,-0.036023155344033775
POLA2,0.05953687806648578
POLB,-0.06901514970469158
POLD1,0.020343876105235914
POLD2,-0.09801102622615865
POLD3,-0.19130744899396834
POLD4,0.06460661971262027
POLDIP2,-0.17263245293544127
POLDIP3,-0.017703058312502407
POLE,-0.051261319826145346
POLE2,0.09044155944403531
POLE3,-0.10507000948883594
POLE4,-0.025159875836516576
POLG,0.07660492301938238
POLG2,-0.04530426047637004
POLH,0.04585823985295168
POLI,0.013811208002757702
POLK,0.011461583524285501
POLL,-0.026757211744886433
POLM,-0.003762124197170813
POLN,-0.14500088458672789
POLQ,-0.019798510259756874
POLR1A,0.0007779774830058983
POLR1B,-0.009881088170490493
POLR1C,0.13141890534868494
POLR1D,-0.16452008870266788
POLR1E,-0.06755370365513969
POLR2A,0.19762942718245036
POLR2B,-0.20507743683655644
POLR2C,-0.2033483638840341
POLR2D,0.12965509324636848
POLR2E,-0.021392440585347394
POLR2F,-0.16274849150685888
POLR2G,-0.010870231987915702
POLR2H,0.17225040044883855
POLR2I,-0.2562483916624885
POLR2J,-0.0022486213451839987
POLR2J2,-0.012385438614009203
POLR2J3,-0.12254612369810403
POLR2J4,0.612663517564056
POLR2K,-0.013374269574017106
POLR2L,-0.041523213750444654
POLR3A,0.06056582468793703
POLR3B,-0.12536979450795283
POLR3C,0.028570979323269796
POLR3D,0.008409148301497638
POLR3E,-0.06326418662724098
POLR3F,-0.09385266622537447
POLR3G,0.027519251888157292
POLR3GL,-0.29446803819466716
POLR3H,-0.1270407969466838
POLR3K,-0.0879030895841133
POLRMT,-0.04166020591850916
POLS,0.07855870319354352
POM121C,0.08599438303536111
POM121L10P,0.04062152144722386
POM121L1P,-0.018457401798934292
POM121L4P,-9.676272173475553e-05
POMC,-0.046402765748021935
POMGNT1,-0.044340780838069804
POMP,0.1298732004473102
POMT1,-0.20410890128516979
POMT2,0.07773572144432261
POMZP3,-0.1302818669532817
PON1,0.009606230830435436
PON2,0.28732360677225977
PON3,-0.12046226162624585
POP1,0.020465548910710396
POP4,-0.07164224637026084
POP5,-0.26869433372163165
POP7,-0.0481955538198946
POPDC2,0.023747027629061
POR,0.10916793007645964
PORCN,-0.03270911189800341
POSTN,0.26100815372111175
POT1,-0.045557454924728624
POTE14,-0.008681538033243896
POTE2,-0.037015183237678606
POTEA,0.009864408660094526
POTEB,0.008494353727987125
POTEC,-0.00898177074934381
POTED,-0.01124077021873493
POTEE,0.10645147862926052
POTEF,0.453600105799433
POTEG,-0.001698292539271229
POTEH,0.010950793785093005
POU2AF1,0.03488520288084995
POU2F1,0.02158729176761298
POU2F3,-0.03389317046297169
POU3F1,-0.033235422792416536
POU3F2,-0.01933393227626734
POU4F1,0.0072406909047764145
POU4F2,-0.01762679455079219
POU5F1,0.0090461318564925
POU5F1P1,0.018156709604252086
POU6F1,0.0061498216652298154
POU6F2,0.0021854014452644677
PP14571,0.01700003628032576
PP8961,-0.013918112512007141
PPA1,0.42673938788632526
PPA2,0.3459863389532476
PPAN,0.030483882069544777
PPAP2A,0.13086363093719822
PPAP2B,0.30409034840245575
PPAP2C,0.08451105820409666
PPAPDC1A,-0.12355950362696166
PPAPDC1B,-0.02852345348218055
PPAPDC2,-0.08053903457327927
PPAPDC3,-0.06674636452110772
PPARA,-0.12345661706388267
PPARBP,0.10159282702230144
PPARD,0.08198928563016672
PPARG,0.0352271348176636
PPARGC1A,0.09586094965783332
PPAT,-0.011146547516909244
PPBP,0.08367344954985079
PPBPL2,0.007393002378949021
PPCS,-0.016582027729974413
PPDPF,-0.031674994341274854
PPEF1,0.0172369949211717
PPEF2,-0.0811590181581181
PPFIA1,0.05620277460010392
PPFIA3,-0.02150105729215568
PPFIA4,-0.015807130936165592
PPFIBP1,0.10013330912440566
PPFIBP2,0.13923151502248032
PPHLN1,0.06348747652686182
PPIA,-0.07383349621907875
PPIAL4A,-0.02358194492000898
PPIAL4C,-0.007897941840485423
PPIAP19,0.017869021427649123
PPIB,0.10135150636354773
PPIC,0.22024059625348258
PPID,-0.0923888371883681
PPIE,0.02003076771396728
PPIF,0.025868345867749554
PPIG,0.21314712527613633
PPIH,-0.02039290973628649
PPIL1,0.1310450210363765
PPIL2,0.025637374771718235
PPIL3,-0.15775451634230464
PPIL5,-0.09339491137983025
PPIL6,-0.05470687057235768
PPL,-0.03952541309259505
PPM1A,-0.09554253324277173
PPM1B,0.2098183390183017
PPM1D,0.08910689111709935
PPM1E,-0.06547470585861603
PPM1F,-0.19878616760988166
PPM1G,0.10240687788772185
PPM1H,-0.032930351616531794
PPM1K,0.30536787896091866
PPM1L,-0.006097815137123597
PPM1M,-0.10542211519048816
PPM2C,0.02084881294301333
PPME1,0.035389623723956376
PPOX,-0.10356804466002334
PPP1CA,-0.03672074010663007
PPP1CB,0.03248844395589057
PPP1CC,-0.2152128401381841
PPP1R10,-0.015215871493355237
PPP1R11,0.10296907521646936
PPP1R12A,0.08695120305143789
PPP1R12B,-0.03514286535692879
PPP1R12C,-0.06356936762975174
PPP1R13B,0.14091239945177847
PPP1R13L,0.018289289187011448
PPP1R14A,-0.13539755803639864
PPP1R14B,0.3376844883899519
PPP1R14C,-0.10426206824649942
PPP1R14D,0.008424493473267347
PPP1R15A,2.4690585132427234
PPP1R15B,0.20883658289519413
PPP1R16A,-0.5421023648504537
PPP1R16B,-0.6938216149774181
PPP1R1A,0.2997717582726267
PPP1R1B,0.5647356523157523
PPP1R1C,-0.05030962935622618
PPP1R2,-0.12430924927981479
PPP1R2P3,-0.004923698479174732
PPP1R2P9,-0.008147811812539985
PPP1R3A,-0.02266108252205079
PPP1R3B,0.08424935080481699
PPP1R3C,0.554617700730331
PPP1R3D,0.0017927804982464934
PPP1R3E,-0.16797074615750418
PPP1R3F,0.02435450917822113
PPP1R7,0.007490530633665671
PPP1R8,0.03526971209969787
PPP1R9A,0.029859597764064105
PPP1R9B,-0.014168413040866135
PPP2CA,0.22809056261335492
PPP2CB,0.10930117340184786
PPP2R1A,0.03467500556793013
PPP2R1B,0.09021611375261962
PPP2R2A,-0.008161728222010112
PPP2R2B,-0.41097275450072956
PPP2R2C,-0.016714310311455982
PPP2R2D,-0.03256367165089724
PPP2R3A,0.3657194208650143
PPP2R3B,0.019303876165182032
PPP2R3C,-0.10549225612860802
PPP2R4,0.19610282278676827
PPP2R5A,-0.0070182413939328114
PPP2R5B,0.1074896007472077
PPP2R5C,0.023464119658988203
PPP2R5D,-0.013225918923839508
PPP2R5E,0.15713538617828782
PPP3CA,-0.019446766491326706
PPP3CB,-0.11521064828992245
PPP3CC,0.21107569883260346
PPP3R1,0.15794532321766575
PPP4C,-0.0024713653071870567
PPP4R1,0.17606456945097015
PPP4R1L,0.05014957185510038
PPP4R2,0.037504315651862186
PPP4R4,-0.030009507831983306
PPP5C,-0.02066899896857599
PPP6C,-0.03987026132451987
PPPDE1,0.09439416059450956
PPPDE2,0.31336133175943814
PPRC1,0.4544689948611085
PPT1,-0.1390544119651853
PPT2,-0.04513945427811805
PPTC7,0.13021703217267522
PPWD1,-0.029202067115182473
PPY,-0.012316568127989314
PQBP1,0.04387181508322513
PQLC1,0.008950472106594276
PQLC2,0.027999843920769152
PQLC3,-0.2318585435557594
PRAC,-0.0026628155555856736
PRAF2,0.12715672206345818
PRAGMIN,0.24513671684708438
PRAME,0.020826967634295812
PRAMEF1,-0.03313595070687825
PRAMEF10,-0.024236984511504467
PRAMEF11,0.023865243770941902
PRAMEF12,-0.05947142617277912
PRAMEF13,0.08435551737590163
PRAMEF14,-0.011809501895196028
PRAMEF15,0.014893647967042511
PRAMEF17,0.016370055351429436
PRAMEF18,0.0007979474394721464
PRAMEF19,0.012828522085858829
PRAMEF2,0.0072126020098295385
PRAMEF20,0.01901479728038158
PRAMEF21,0.02651531104799787
PRAMEF22,0.021481422260790417
PRAMEF3,-0.03178619752292722
PRAMEF4,0.015281861311811085
PRAMEF5,-0.02346547426346479
PRAMEF7,0.021680556518919758
PRAMEF9,-0.0467830597795853
PRAP1,-0.1557083324108559
PRB1,-0.016532364097319174
PRB2,-0.005034972403184845
PRB3,0.029690056984772895
PRB4,0.017753912696004903
PRC1,0.04278362678445813
PRCC,-0.04597134192130259
PRCD,-0.00990794532735162
PRCP,0.059744290582662174
PRDM1,0.1321327826576395
PRDM10,0.08208736468432942
PRDM13,0.023412894136805917
PRDM14,-0.03876197181550367
PRDM15,-0.03644109724738698
PRDM16,-0.2550155617091301
PRDM2,-0.04165433877076996
PRDM4,0.08860544994908892
PRDM5,0.009418266509121587
PRDM6,0.020323879220446983
PRDM7,0.018390849332726944
PRDM8,-0.03582452425110905
PRDM9,0.03818145075196977
PRDX1,-0.09320211608510398
PRDX2,0.047361891205170537
PRDX3,-0.36706597028704024
PRDX4,0.008955595212949419
PRDX5,-0.1255623047917087
PRDX6,-0.23067261310941412
PREB,0.04309749493278314
PREI3,0.058989988723999076
PRELID1,-0.025947191620550925
PRELP,-0.05729813484599244
PREP,0.013032053258805298
PREPL,-0.21546530295692978
PREX1,-0.012183929363093426
PREX2,-0.025376267892124993
PRF1,-0.010445200379367137
PRG1,0.014172194318210707
PRG2,0.006319511405088463
PRG4,-0.026256611784467587
PRH1,0.030725228225291445
PRH2,0.0009098775523463942
PRIC285,0.2581354833729925
PRICKLE1,-0.08738953686116702
PRICKLE2,0.037334368916019045
PRICKLE3,0.010276586270769883
PRICKLE4,-0.20570339463719556
PRIM1,-0.07938878838509655
PRIM2,-0.04637897477220143
PRIM2A,0.020506034126811734
PRIMA1,0.006935964834045905
PRINS,0.03520977343337517
PRKAA1,-0.13527146914707622
PRKAA2,0.03928417498075554
PRKAB1,0.27624134224322816
PRKAB2,-0.09477753809962763
PRKACA,0.001001510196966926
PRKACB,-0.028504640118063307
PRKAG1,-0.04976422272611103
PRKAG2,-0.06352827335984301
PRKAR1A,0.052755296464883195
PRKAR1B,-0.03884245076574899
PRKAR2A,0.04120169349191816
PRKAR2B,0.002291184165263971
PRKCA,-0.29890181211993294
PRKCABP,0.009375152564143896
PRKCB,0.02908242661553828
PRKCB1,-0.030227015945264668
PRKCD,-0.24786143001970196
PRKCDBP,0.1219855036745372
PRKCE,0.019218534645615293
PRKCH,0.04195222990222547
PRKCI,-0.01061940611308465
PRKCQ,-0.03969623296177094
PRKCSH,-0.0646134078909828
PRKCZ,-0.2066590209993766
PRKD1,-0.017977199721343595
PRKD2,0.02662024546296493
PRKD3,-0.019093387139984763
PRKDC,0.02690550578466855
PRKG1,-0.015489775626150504
PRKG2,-0.024106047601907044
PRKRA,0.026181287331633385
PRKRIP1,0.060650560119333896
PRKRIR,-0.10302230870776263
PRKX,-0.08217986935477484
PRKY,0.020861834717967653
PRL,-0.017323876851527586
PRLH,0.010737321806021605
PRLR,-0.07758963911119032
PRM1,0.015418014959543314
PRM3,-0.021503053267752925
PRMT1,0.10038875816341353
PRMT10,0.02871023522404581
PRMT2,0.16314151945042177
PRMT3,0.0875721921358048
PRMT5,-0.15001564240819043
PRMT6,-0.23784657096246065
PRMT7,-0.03065327888143532
PRMT8,-0.007013932686076529
PRNP,-0.41892027775429774
PRNPIP,-0.020516541838179414
PRNT,-0.021461412159546
PRO0132,-0.035036546683951286
PRO0611,-0.02389878186199912
PRO0628,0.5899742151376612
PRO1768,-0.01787907489464846
PRO1853,0.18977561396849651
PRO1880,0.006271672328993283
PROC,-0.34906812026059253
PROCA1,-0.02553056077516036
PROCR,0.07374761542355746
PRODH,0.08502498510252465
PRODH2,-1.1548722331041112
PROK1,0.01326867864840775
PROK2,0.0553002497526105
PROKR2,-0.004970583311263432
PROL1,0.01697556737485506
PROM1,-0.04983016675974561
PROM2,-0.3024579161911749
PROP1,0.05808470505883534
PROS1,0.04525458121454484
PROSC,-0.19394184747187104
PROX1,-0.028271160045929555
PROX2,-0.010763463880458346
PROZ,-0.47016414519855054
PRPF18,0.08591599123825588
PRPF19,0.028814895489997383
PRPF3,0.17101418296757842
PRPF31,-0.07568287321806189
PRPF38A,0.028925015651713792
PRPF38B,0.069932592098918
PRPF39,0.023613502391804708
PRPF4,-0.028362351192621205
PRPF40A,0.12599004067410036
PRPF40B,0.010285608996571938
PRPF4B,0.05047521147612066
PRPF6,0.020401868855295824
PRPF8,-0.3396345484162655
PRPH2,0.006310251194383554
PRPS1,0.0034876782475468104
PRPS1L1,-0.014923665456992197
PRPS2,0.1250645637559984
PRPSAP1,-0.2103578426197661
PRPSAP2,-0.07387725743224216
PRR10,0.03746352280883336
PRR12,-0.014018219002713828
PRR13,0.024274486755745173
PRR14,0.1828083144945971
PRR15,-0.03199957449665014
PRR15L,0.08527494306869876
PRR16,0.016301560612165034
PRR17,0.046587999136892044
PRR19,-0.010009257979472608
PRR20B,-0.008808483027264558
PRR20C,0.012034317458927468
PRR20D,0.006277360789782804
PRR20E,-0.024365846066862318
PRR22,0.02563395214252928
PRR23A,-0.01311702685313687
PRR25,-0.017658430589029273
PRR3,0.07878680309223807
PRR4,0.019112420649090467
PRR5,-0.34754978022366867
PRR7,0.06562374520735226
PRR8,0.06551700675797001
PRRC1,-0.06348044174931822
PRRG1,-0.10646744817160592
PRRG2,-0.07254431575687192
PRRG3,0.009374164019052778
PRRG4,0.1457398499702851
PRRT1,-0.04642239231126055
PRRT2,0.031814725824656165
PRRT3,-0.09716720637938092
PRRX1,-0.02105697078535851
PRRX2,0.020885111375259946
PRSS12,-0.07049521969517958
PRSS16,-0.0652128189228991
PRSS2,-0.03297746230597909
PRSS21,-0.021679924864951516
PRSS22,0.11136119951142831
PRSS23,-0.3573640810623928
PRSS3,-0.1024038934854179
PRSS35,-0.22965610826823912
PRSS36,-0.004592100284105172
PRSS42,0.011054621767233819
PRSS48,0.0017221557681681432
PRSS7,0.016063254190861187
PRSS8,0.011272272098358016
PRSSL1,-0.10360455973669946
PRTFDC1,-0.1060721580607229
PRTG,0.027380615683587628
PRTN3,-0.019704453657553245
PRUNE,-0.05425801394547669
PRUNE2,0.21382032417079877
PRX,-0.02089956264991688
PRY,-0.04210790006773557
PRY2,-0.018047455401270618
PSAP,-0.27720191641915726
PSAPL1,-0.018247361677826923
PSAT1,0.03570020576497335
PSCA,0.049616040927545235
PSCD1,-0.05341813258442585
PSCD2,0.10037852171535189
PSCD4,0.10348055309654303
PSCDBP,0.04595848996516505
PSD,-0.03194846847097743
PSD3,-0.036500583242165874
PSD4,0.027178151096197922
PSEN1,0.04079798647222255
PSEN2,0.29234402995655806
PSENEN,0.07300286632922681
PSG10,-0.020661108303923648
PSG2,-0.019325740799164493
PSG3,0.0679480607018137
PSG4,0.058974565976447124
PSG5,-0.035111749891891364
PSG6,-0.0026189080169105594
PSG7,0.006115514447794901
PSG9,0.03475384775731705
PSIP1,-0.18429280624802047
PSKH1,-0.04721221606820247
PSMA1,-0.06839254406900164
PSMA2,-0.1381014474384532
PSMA3,0.37182669207407315
PSMA4,0.20075197262048938
PSMA5,0.12388582115045566
PSMA6,0.08084443474750103
PSMA7,0.009423394682394282
PSMB1,-0.09786920323147896
PSMB10,0.5034127367811934
PSMB11,-0.049019521054097126
PSMB2,0.04563246034093105
PSMB3,0.11641067710311503
PSMB4,-0.06756700774944413
PSMB5,-0.11754360635078065
PSMB6,-0.1293668679260236
PSMB7,-0.11516062366706059
PSMB8,0.37991833691549637
PSMB9,0.10247745464702795
PSMC1,0.0965570673230971
PSMC2,0.1350580171651643
PSMC3,0.07680488720014367
PSMC3IP,0.036627633861851194
PSMC4,0.15264550426124934
PSMC5,-0.10467195914581318
PSMC6,0.056071233715092816
PSMD1,0.21183428184929198
PSMD10,-0.08764102741883484
PSMD11,0.07579618918877973
PSMD12,0.3262203690471903
PSMD13,-0.048604483634298035
PSMD14,0.2416055868731224
PSMD2,0.0332821444181608
PSMD3,0.054703743776859604
PSMD4,-0.11126910765566933
PSMD5,-0.01708366636016212
PSMD6,-0.06624128053680778
PSMD7,0.05798043748632864
PSMD8,-0.018525713986976555
PSMD9,-0.10665759129545016
PSME1,0.014874538391512537
PSME2,0.42438489957401515
PSME3,0.10368977161865978
PSME4,0.22629833144048384
PSMF1,-0.19288285145258754
PSMG1,-0.07927033348652301
PSMG2,-0.10472253695128764
PSMG3,-0.057064472981095626
PSMG4,-0.21401088416129888
PSORS1C1,0.07697321352163033
PSORS1C2,-0.0011835129860626736
PSORS1C3,0.3685468335212647
PSPC1,0.17318891673897863
PSPH,-0.23233751412808523
PSPHL,0.008768306103735135
PSRC1,0.04597176706400408
PSTK,0.053205563004739886
PSTPIP1,-0.002356292293673512
PSTPIP2,0.10639927022134721
PTAFR,0.04488073424797445
PTAR1,-0.193110581293654
PTBP1,0.09715719757928731
PTBP2,0.1471944348593679
PTCD1,-0.009785545328087508
PTCD2,-0.029679324967276877
PTCD3,-0.017386171813313034
PTCHD1,0.012180402828067649
PTCHD2,-0.015579307955146504
PTCHD3,-0.03022177591795927
PTCRA,-0.03096324039414
PTDSS1,-0.30004860638367425
PTDSS2,-0.02971480164007545
PTEN,-0.015462360341208736
PTENP1,0.010714263247499467
PTER,-0.4804150843941173
PTF1A,0.0004766475085897781
PTGDR,-0.03426460126965125
PTGDS,-0.3216534322168627
PTGER1,-0.1627657226458714
PTGER2,-0.017130564305362306
PTGER3,-0.23220806982277953
PTGER4,0.14228421369973177
PTGES,0.032122002286299356
PTGES2,-0.07091448951058688
PTGES3,0.20751099169664577
PTGFR,-0.045963531688038906
PTGFRN,0.03912747510735137
PTGIR,0.05084314931809697
PTGIS,-0.04237330959272434
PTGR1,-0.47305133492687723
PTGR2,0.32774795299832427
PTGS1,-0.22133351176098426
PTGS2,0.6311164880508695
PTH,0.01975720119625013
PTH1R,-0.3589917563155467
PTH2R,-0.041868436395564146
PTHLH,-0.016219333331575214
PTK2,0.05350234582863678
PTK2B,-0.05385623366109016
PTK6,0.015744992902303245
PTK7,-0.09040793500551825
PTK9,-0.006299211589441356
PTMA,0.2372967777655468
PTMS,-0.02513334494965136
PTN,-0.13291896113961688
PTOV1,-0.11700449447899963
PTP4A1,0.16732815331130624
PTP4A2,0.5573819987236845
PTP4A3,0.26670712406615316
PTPDC1,0.08293569026663317
PTPLA,0.13216293223491427
PTPLAD1,-0.11899003658391116
PTPLAD2,0.4245315292695526
PTPLB,0.07367774808747463
PTPMT1,-0.28490676088443934
PTPN1,1.0826717364893543
PTPN11,0.09332488406757555
PTPN12,0.20348213403499482
PTPN13,-0.1653672047663104
PTPN14,0.014019862764284241
PTPN18,-0.002141370243329277
PTPN2,0.16571928774579714
PTPN20,0.05241618681242688
PTPN20A,-0.045235482756394774
PTPN20B,-0.02304359063635708
PTPN21,0.01256767169205375
PTPN22,-0.03238155670376752
PTPN23,-0.0005845999528046875
PTPN3,0.02094997360221207
PTPN4,0.18472686938558347
PTPN5,0.004812184007942477
PTPN6,0.08084252086186883
