"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","3/16","113/11146",0.0265486725663717,18.4944690265487,7.08672571282782,0.000516083419115346,0.00396238395274731,0.00202029444959156,"S100A8/S100A9/SOCS1",3,4
"R-HSA-5668599","RHO GTPases Activate NADPH Oxidases","2/16","24/11146",0.0833333333333333,58.0520833333333,10.6081127961816,0.000523502741518963,0.00396238395274731,0.00202029444959156,"S100A8/S100A9",2,4
"R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","3/16","116/11146",0.0258620689655172,18.0161637931034,6.98482197065639,0.000557210243355091,0.00396238395274731,0.00202029444959156,"S100A8/S100A9/SOCS1",3,4
"R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","3/16","116/11146",0.0258620689655172,18.0161637931034,6.98482197065639,0.000557210243355091,0.00396238395274731,0.00202029444959156,"S100A8/S100A9/SOCS1",3,4
"R-HSA-5260271","Diseases of Immune System","2/16","32/11146",0.0625,43.5390625,9.13650619326946,0.000934508622800983,0.00543714107811481,0.0027722265365388,"S100A8/S100A9",2,4
"R-HSA-5602358","Diseases associated with the TLR signaling cascade","2/16","32/11146",0.0625,43.5390625,9.13650619326946,0.000934508622800983,0.00543714107811481,0.0027722265365388,"S100A8/S100A9",2,4
"R-HSA-166016","Toll Like Receptor 4 (TLR4) Cascade","3/16","147/11146",0.0204081632653061,14.2168367346939,6.11592339735588,0.00110966853722387,0.00591823219852733,0.00301751970648598,"S100A8/S100A9/SOCS1",3,4
"R-HSA-168898","Toll-like Receptor Cascades","3/16","172/11146",0.0174418604651163,12.1504360465116,5.58760943787229,0.00174424312390257,0.00806475238871486,0.00411196256661448,"S100A8/S100A9/SOCS1",3,4
"R-HSA-983169","Class I MHC mediated antigen processing & presentation","4/16","381/11146",0.010498687664042,7.31364829396325,4.75431882169829,0.00176416458503138,0.00806475238871486,0.00411196256661448,"FBXO21/S100A8/S100A9/SOCS1",4,4
"R-HSA-913531","Interferon Signaling","3/16","269/11146",0.0111524163568773,7.76905204460966,4.2609052270337,0.00616691558793538,0.0263121731751909,0.013415746191298,"IRF8/ISG20/SOCS1",3,4
"R-HSA-1236974","ER-Phagosome pathway","2/16","90/11146",0.0222222222222222,15.4805555555556,5.22949689452642,0.00718864222341234,0.0287545688936494,0.0146610466398541,"S100A8/S100A9",2,4
"R-HSA-6803157","Antimicrobial peptides","2/16","95/11146",0.0210526315789474,14.6657894736842,5.07163727058079,0.00798091795886995,0.0289561719364531,0.0147638376649679,"S100A8/S100A9",2,4
