"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"R-HSA-168138","Toll Like Receptor 9 (TLR9) Cascade","4/56","111/11146",0.036036036036036,7.17245817245817,4.64410203611776,0.00229782804601836,0.0405804375995995,0.0364980617984406,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","4/56","113/11146",0.0353982300884956,7.04551201011378,4.58980017071124,0.00245214714145875,0.0405804375995995,0.0364980617984406,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-168188","Toll Like Receptor TLR6:TLR2 Cascade","4/56","113/11146",0.0353982300884956,7.04551201011378,4.58980017071124,0.00245214714145875,0.0405804375995995,0.0364980617984406,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-168179","Toll Like Receptor TLR1:TLR2 Cascade","4/56","116/11146",0.0344827586206897,6.86330049261084,4.51078022104966,0.00269680123288478,0.0405804375995995,0.0364980617984406,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-181438","Toll Like Receptor 2 (TLR2) Cascade","4/56","116/11146",0.0344827586206897,6.86330049261084,4.51078022104966,0.00269680123288478,0.0405804375995995,0.0364980617984406,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-9033241","Peroxisomal protein import","7/80","63/11146",0.111111111111111,15.4805555555556,9.79978458334677,3.00969046428349e-07,7.34364473285171e-05,6.58963806916806e-05,"DAO/DHRS4/EHHADH/EPHX2/HAO2/IDH1/PIPOX",7,5
"R-HSA-71291","Metabolism of amino acids and derivatives","13/80","367/11146",0.0354223433242507,4.93521798365123,6.51781887168647,1.84812023423619e-06,0.000200231590166628,0.000179672867794041,"AHCY/ASPA/BHMT/CHDH/DAO/DIO2/FTCD/GRHPR/PAH/PIPOX/PRODH2/PXMP2/SARDH",13,5
"R-HSA-9609507","Protein localization","9/80","164/11146",0.0548780487804878,7.64588414634146,7.28993519351651,2.46186381352412e-06,0.000200231590166628,0.000179672867794041,"ALDH3A2/DAO/DHRS4/EHHADH/EPHX2/HAO2/IDH1/PIPOX/PXMP2",9,5
"R-HSA-389661","Glyoxylate metabolism and glycine degradation","4/80","19/11146",0.210526315789474,29.3315789473684,10.5086815667738,8.78693276750478e-06,0.000536002898817791,0.000480968951484472,"DAO/GRHPR/PRODH2/PXMP2",4,5
"R-HSA-211859","Biological oxidations","9/80","222/11146",0.0405405405405405,5.64831081081081,5.94799367531082,2.85189861018309e-05,0.00139172652176935,0.00124883139140649,"AHCY/BPHL/CES3/CYP2J2/CYP3A4/CYP4F2/GLYAT/GLYATL1/GSTA2",9,5
"R-HSA-8963899","Plasma lipoprotein remodeling","4/80","34/11146",0.117647058823529,16.3911764705882,7.64196170103749,9.68780596186573e-05,0.0039397077578254,0.00353519936854048,"ALB/ANGPTL3/APOC3/MTTP",4,5
